품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자,사업자번호,품목영문명,보험코드,표준코드
200000253,동광레보설피리드정,19560001,동광제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1On2ryplIUn,D,분할선,원형,하양,-,-,-,6.5,6.5,2.5,20050601,2390,기타의소화기관용약,전문의약품,20000316,나정,-,-,-,-,-,-,20260401,2018644250,DongkwangLevosulpirideTab.,645900350,8806459003508|8806459003515|8806459003522
199901136,비바퀸정(프리마퀸인산염),19690005,명인제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1akW,V15,마크,원형,분홍,-,-,-,8,8,3,20051006,6410,항원충제,전문의약품,19990511,필름코팅정,-,꽃잎|마름모,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900082,-,r0027,20260608,1248118673,VivaquineTab.,651901240,8806519012402|8806519012419|8806519012426|8806519012433
200001456,티세르신정100밀리그램(레보메프로마진말레산염),19690005,명인제약(주),엷은녹색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154151885633900026,TS100,마크,원형,초록,-,-,-,9.2,9.2,3.5,20050601,1170,정신신경용제,전문의약품,20000403,필름코팅정,-,꽃잎|마름모,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900082,-,r0027,20160330,1248118673,TisercinTab.100mg,651902180,8806519021800|8806519021817|8806519021824|8806519021831
200001433,티세르신정25밀리그램(레보메프로마진말레산염),19690005,명인제약(주),흰색의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153158281567100003,TS,MI,원형,하양,-,-,-,7,7,3.1,20050715,1170,정신신경용제,전문의약품,20000403,필름코팅정,-,-,-,-,-,-,20201007,1248118673,TisercinTab.25mg,651902190,8806519021909|8806519021916|8806519021923
200001454,티세르신정50밀리그램(레보메프로마진말레산염),19690005,명인제약(주),황색원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1Zlv,TS50,마크,원형,노랑,-,-,-,8.4,8.4,2.8,20050516,1170,정신신경용제,전문의약품,20000403,필름코팅정,-,꽃잎|마름모,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900082,-,r0027,20160330,1248118673,TisercinTab.50mg,651902200,8806519022005|8806519022012|8806519022029|8806519022036
200001458,프로막정200밀리그램(발프로산마그네슘),19690005,명인제약(주),흰색의타원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZXh,명인PR200,-,타원형,하양,-,-,-,13.8,7.7,3.9,20050805,1130,항전간제,전문의약품,20000224,장용성필름코팅정,-,-,-,-,-,-,20260511,1248118673,PromagTab.200mg,651902380,8806519023804|8806519023811|8806519023828|8806519023835|8806519023842|8806519023859
200001457,프로막정500밀리그램(발프로산마그네슘),19690005,명인제약(주),흰색의타원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZXz,명인PR500,-,타원형,하양,-,-,-,17,9.2,6.8,20050818,1130,항전간제,전문의약품,20000308,장용성필름코팅정,-,-,-,-,-,-,20260511,1248118673,PromagTab.500mg,651902390,8806519023903|8806519023910|8806519023927|8806519023934|8806519023941
199101355,가이펜캡슐,19550017,삼남제약(주),백색내지미황색의가루가들어있는상|하부주홍색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600043,KAIPEN,-,장방형,빨강,빨강,-,-,21.4,7.33,7.64,20041126,1140,해열.진통.소염제,일반의약품,19910917,경질캡슐제|산제,-,-,-,-,-,-,-,3058118345,-,-,8806537000504|8806537000511|8806537000528
196400046,게루삼정,19550017,삼남제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154307400984500104,G,G,원형,하양,-,-,-,11.1,11.1,3.5,20041222,2340,제산제,일반의약품,19640424,나정,-,-,-,-,-,-,20191220,3058118345,GelusamTab.,-,8806537000603|8806537000610|8806537000627
199701552,겔마그츄어블정,19550017,삼남제약(주),백생의씹어먹는원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600049,GMG,분할선,원형,하양,-,-,-,8.3,8.3,4.1,20060728,2340,제산제,일반의약품,19970327,추어블정(저작정),-,-,-,-,-,-,-,3058118345,-,-,8806537000900|8806537000917|8806537000924|8806537000931
199601331,겔타제정,19550017,삼남제약(주),백색의장방형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600052,GTS,분할선,장방형,하양,-,-,-,13.7,7.8,5.3,20051018,2330,건위소화제,일반의약품,19961030,필름코팅정,-,-,-,-,-,-,-,3058118345,-,-,8806537001006|8806537001013|8806537001020
199701545,돔펠엠정(돔페리돈말레산염),19550017,삼남제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oqy0vxcEbl,마크,M,원형,하양,-,-,-,6.6,6.6,3,20060127,2390,기타의소화기관용약,전문의약품,19970225,나정,SN|5N|NS|N5,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600109,-,r0226,-,20200114,3058118345,Dompel-MTab.(DomperidoneMaleate),653700160,8806537001600|8806537001617|8806537001624|8806537001631
199101354,돔펠정(돔페리돈)(수출용),19550017,삼남제약(주),백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700043,마크,D,원형,하양,-,-,-,6.6,6.6,3,20060202,2390,기타의소화기관용약,전문의약품,19910911,나정,SN|5N|NS|N5,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600109,-,r0226,-,20200831,3058118345,DompelTab.(Domperidone)(forexport),-,8806537001709|8806537001716|8806537001723|8806537001730|8806537001747
199401023,삼남덱사메타손정,19550017,삼남제약(주),백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1by8,DMN,분할선,원형,하양,-,-,-,7.6,7.6,2.6,20060227,2450,부신호르몬제,전문의약품,19940521,나정,-,-,-,-,-,-,20250507,3058118345,SamnamDexamethasoneTab.,-,8806537004106|8806537004113|8806537004120
199301549,아세르정(암브록솔염산염),19550017,삼남제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBxu,AER,분할선,원형,하양,-,-,-,7.6,7.6,2.5,20060410,2220,진해거담제,일반의약품,19930628,나정,-,-,-,-,-,-,20220906,3058118345,AserTab.(AmbroxolHydrochloride),653700800,8806537008005|8806537008012|8806537008029|8806537008036|8806537008043
197900257,엘지로이드정(레보티록신나트륨수화물),19550017,삼남제약(주),내수용:흰색의원형정제수출용:황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600077,LLD,분할선,원형,하양,-,-,-,6.6,6.6,2.7,20080123,2430,갑상선|부갑상선호르몬제,전문의약품,19790914,나정,-,-,-,-,-,-,-,3058118345,-,-,8806537010206|8806537010213|8806537010220|8806537010237
199201380,엘트릭스정,19550017,삼남제약(주),백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600080,LTRIX,분할선,원형,하양,-,-,-,7.6,7.6,2.7,20060403,2430,갑상선|부갑상선호르몬제,전문의약품,19921117,나정,-,-,-,-,-,-,-,3058118345,-,-,8806537010305|8806537010312|8806537010329
197600329,엠피딜캡슐(설피리드),19550017,삼남제약(주),백색의가루가들어있는상부녹색|하부연녹색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600086,AMP,-,장방형,초록,연두,-,-,19.1,6.63,6.91,20041126,2320,소화성궤양용제,전문의약품,19760126,경질캡슐제|산제,-,-,-,-,-,-,-,3058118345,-,-,8806537010503|8806537010510|8806537010527
199201382,옥소레실캡슐,19550017,삼남제약(주),백색의가루가들어있는상부녹색|하부백색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600093,OXLOXL,-,장방형,초록,하양,-,-,17.2,5.57,5.83,20041126,2220,진해거담제,일반의약품,19920925,경질캡슐제|산제,-,-,-,-,-,-,-,3058118345,-,-,8806537010800|8806537010817|8806537010824
199301550,옥타마정,19550017,삼남제약(주),청색의정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600096,OTM,분할선,삼각형,파랑,-,-,-,10.3,10.3,5,20060306,2320,소화성궤양용제,일반의약품,19931204,나정,-,-,-,-,-,-,-,3058118345,-,-,8806537010909|8806537010916|8806537010923
198200381,이브로펜캡슐200밀리그램(이부프로펜),19550017,삼남제약(주),백색의가루가들어있는상부적색|하부미황색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600099,IBP,-,장방형,빨강,노랑,-,-,19.1,6.63,6.91,20041126,1140,해열.진통.소염제,일반의약품,19820914,경질캡슐제|산제,-,-,-,-,-,-,-,3058118345,-,-,8806537011302|8806537011319|8806537011326|8806537011333
199401025,지노칼정,19550017,삼남제약(주),백색의장방형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427688264600102,GNC,분할선,장방형,하양,-,-,-,15.2,8.3,6.4,20041222,3210,칼슘제,일반의약품,19940906,나정,-,-,-,-,-,-,20211129,3058118345,GynocalTab.,653701180,8806537011807|8806537011814|8806537011821|8806537011838|8806537011845|8806537011852
